activity_date,employee_id,facility_address,facility_city,facility_id,facility_name,facility_state,facility_zip,grade,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,score,serial_number,service_code,service_description,zip_five,grade_numeric,latitude,longitude
2016-02-23,EE0000800,2638 CRENSHAW BLVD,LOS ANGELES,FA0158730,CHEF MARILYN'S QUEEN OF DOWN HOME SOUTHERN GOODIES,CA,90016,A,OW0123778,MARILYN A COLE,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHEF MARILYN'S QUEEN OF DOWN HOME SOUTHERN GOODIES,ACTIVE,PR0146812,95,DAN0SLRYJ,1,ROUTINE INSPECTION,90016,4.0,34.0314217,-118.334835
2016-07-12,EE0000624,245 PALOS VERDES BLVD,REDONDO BEACH,FA0073628,VONS MARKET #2273,CA,90277,A,OW0038181,THE VONS COMPANIES INC.,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,VONS-MEAT DEPT #2273,ACTIVE,PR0042882,99,DAR2VE3TE,1,ROUTINE INSPECTION,90277,4.0,33.8163182,-118.3860127
2016-05-26,EE0000724,7148 PACIFIC BLVD,HUNTINGTON PARK,FA0020741,EL GALLO GIRO RESTAURANT,CA,90255,A,OW0010757,EGC PACIFIC INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,EL GALLO GIRO RESTAURANT,ACTIVE,PR0005294,94,DASJE7XOE,1,ROUTINE INSPECTION,90255,4.0,33.9747307,-118.225087
2015-09-17,EE0000045,8247 WOODMAN AVE,PANORAMA CITY,FA0047374,SAKURA SUSHI,CA,91402,A,OW0031265,SAKURA STN GROUP LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SAKURA SUSHI,ACTIVE,PR0046230,92,DALKNXTLK,1,ROUTINE INSPECTION,91402,4.0,34.221,-118.4327914
2016-07-13,EE0000221,11661 GLENOAKS BLVD,PACOIMA,FA0012308,EL HUARACHE VELOZ,CA,91331,A,OW0005635,CABALLERO SILVIA,RESTAURANT (0-30) SEATS HIGH RISK,1632,EL HUARACHE VELOZ,ACTIVE,PR0032873,95,DARW9X0IK,1,ROUTINE INSPECTION,91331,4.0,34.281731,-118.420336
2016-07-27,EE0000742,20265 VALLEY BLVD STE #M,WALNUT,FA0049957,SUBWAY SANDWICH #14728,CA,91789,A,OW0009878,"DHILLON, MALKIAT S",RESTAURANT (31-60) SEATS MODERATE RISK,1634,SUBWAY SANDWICH #14728,ACTIVE,PR0015375,96,DA58FJOXY,1,ROUTINE INSPECTION,91789,4.0,34.0087225,-117.8607848
2016-01-11,EE0000718,2025 W 3RD ST,LOS ANGELES,FA0058809,BURGER KING # 11658,CA,90057,A,OW0036891,UNIJO CORP,RESTAURANT (31-60) SEATS MODERATE RISK,1634,BURGER KING # 11658,ACTIVE,PR0047259,92,DACDKJVOL,1,ROUTINE INSPECTION,90057,4.0,34.0626608,-118.2717659
2016-01-15,EE0000495,285 W HUNTINGTON DR,ARCADIA,FA0015863,THE GALLOP OUT,CA,91007,A,OW0022255,LOS ANGELES TURF CLUB INC,RESTAURANT (0-30) SEATS LOW RISK,1630,THE GALLOP OUT,ACTIVE,PR0014902,100,DADH0TIAD,1,ROUTINE INSPECTION,91007,4.0,34.1355696,-118.0392456
2015-09-23,EE0000126,3525 W CARSON ST STE 174,TORRANCE,FA0054552,WETZEL'S PRETZELS,CA,90503,A,OW0019547,"KIM, YOUNGHOON",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WETZEL'S PRETZELS,ACTIVE,PR0041960,95,DABQRLNBH,1,ROUTINE INSPECTION,90503,4.0,33.8329976,-118.3507155
2015-09-23,EE0000911,1134 WESTWOOD BLVD,LOS ANGELES,FA0164380,JIMMY JOHN'S,CA,90024,A,OW0127733,JIMMY JOHN'S ENTERPRISES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,JIMMY JOHN'S,INACTIVE,PR0152650,90,DAUQS6X3Q,1,ROUTINE INSPECTION,90024,4.0,34.0603339,-118.4450472
2016-05-26,EE0000207,30768 RUSSELL RANCH RD UNIT A,WESTLAKE VILLAGE,FA0164530,HOOK BURGER,CA,91362,A,OW0127870,"WOODLAND HILLS HOOK, LP",RESTAURANT (61-150) SEATS HIGH RISK,1638,HOOK BURGER,ACTIVE,PR0152806,95,DACFUF0HP,1,ROUTINE INSPECTION,91362,4.0,34.1532187,-118.7966248
2017-12-21,EE0000476,972 N MACLAY AVE,SAN FERNANDO,FA0012022,ED'S MARKET-MEAT DEPT,CA,91340,A,OW0027765,"PARK, HONG CHOON","FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,ED'S MARKET-MEAT DEPT,ACTIVE,PR0036628,97,DA1YG6K9G,1,ROUTINE INSPECTION,91340,4.0,35.211147,-117.777626
2016-05-17,EE0000724,8509 S FIGUEROA ST 107,LOS ANGELES,FA0052712,TUMBY'S PIZZA,CA,90044,A,OW0036695,TUMBY'S PIZZA EXPRESS INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,TUMBY'S PIZZA,INACTIVE,PR0047725,97,DA0QXMBHX,1,ROUTINE INSPECTION,90044,4.0,33.9609313,-118.2828
2017-01-09,EE0000081,4057 E SLAUSON AVE,MAYWOOD,FA0018891,JIFFY LIQUOR MARKET,CA,90270,A,OW0017076,ISABEL INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,JIFFY LIQUOR MARKET,ACTIVE,PR0018453,99,DARM04S0Q,1,ROUTINE INSPECTION,90270,4.0,35.214473,-117.777015
2017-11-14,EE0000250,2011 W OLIVE AVE,BURBANK,FA0042483,OLIVES BISTRO,CA,91506,A,OW0038968,WILSHIRE ROYALE HOTEL INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,OLIVES BISTRO,ACTIVE,PR0044975,90,DAC8O0HQK,1,ROUTINE INSPECTION,91506,4.0,34.1455095,-118.3409204
2016-11-30,EE0000464,17711 SATICOY ST,RESEDA,FA0063185,HANABI SUSHI AND TERIYAKI,CA,91335,A,OW0014699,HANABI SUSHI AND TERIYAKI,RESTAURANT (31-60) SEATS HIGH RISK,1635,HANABI SUSHI AND TERIYAKI,ACTIVE,PR0005680,94,DAY5NYYK2,1,ROUTINE INSPECTION,91335,4.0,34.2084827,-118.5189931
2015-12-10,EE0000182,13033 PHILADELPHIA ST,WHITTIER,FA0032611,SETA,CA,90601,B,OW0006108,CAPITAL R & E INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,SETA,INACTIVE,PR0029560,85,DAVHGG00N,1,ROUTINE INSPECTION,90601,3.0,33.9791849,-118.036984
2016-06-06,EE0000742,185 N VERMONT AVE,GLENDORA,FA0179601,TWO A TEA,CA,91741,A,OW0185102,KRISTIN DWYER,RESTAURANT (0-30) SEATS MODERATE RISK,1631,TWO A TEA,ACTIVE,PR0173235,92,DAHVBHD18,1,ROUTINE INSPECTION,91741,4.0,34.1380934,-117.8668867
2017-07-11,EE0000045,8751 VAN NUYS BLVD,PANORAMA CITY,FA0021405,EL RUBI RESTAURANT,CA,91402,A,OW0002253,VIRGINIA ALMENDAREZ,RESTAURANT (151 + ) SEATS HIGH RISK,1641,EL RUBI RESTAURANT,ACTIVE,PR0042174,96,DAVXTSMFP,1,ROUTINE INSPECTION,91402,4.0,34.2284292,-118.4503173
2016-04-07,EE0000965,6042 PACIFIC BLVD,HUNTINGTON PARK,FA0203837,JAMBA JUICE # 1415,CA,90255,A,OW0178742,"LA JAMBA, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,JAMBA JUICE # 1415,ACTIVE,PR0176241,100,DAW4BQRC0,1,ROUTINE INSPECTION,90255,4.0,33.9861996,-118.2247606
2017-11-04,EE0000734,849 E AVENUE I,LANCASTER,FA0007642,AVE I MOBIL,CA,93535,A,OW0032424,SHAN & COMPANY INC,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,AVE I MOBIL,ACTIVE,PR0045879,94,DA0984476,1,ROUTINE INSPECTION,93535,4.0,34.7047085,-118.1131715
2017-07-26,EE0000869,618 S SERRANO AVE,LOS ANGELES,FA0222380,KITCHEN SOODA,CA,90005,A,OW0227232,SANGHEE HAN,RESTAURANT (61-150) SEATS HIGH RISK,1638,KITCHEN SOODA,ACTIVE,PR0177379,93,DAJVLC7F6,1,ROUTINE INSPECTION,90005,4.0,34.0631175,-118.3064969
2016-12-20,EE0000869,621 S WESTERN AVE STE 105,LOS ANGELES,FA0043892,PARIS BAGUETTE CAFE,CA,90010,A,OW0027589,"PARIS BAGUETTE USA, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PARIS BAGUETTE CAFE,ACTIVE,PR0026088,91,DA0XYLXPK,1,ROUTINE INSPECTION,90010,4.0,34.0630911,-118.3100484
2017-03-23,EE0000740,934 LOS ANGELES STS # 3,LOS ANGELES,FA0171826,HONG KONG EXPRESS,CA,90015,A,OW0178886,XI LIU,RESTAURANT (0-30) SEATS HIGH RISK,1632,HONG KONG EXPRESS,ACTIVE,PR0164278,96,DAKJNPXZY,1,ROUTINE INSPECTION,90015,4.0,35.211147,-117.777626
2017-03-07,EE0000594,2704 S VERMONT AVE,LOS ANGELES,FA0165690,CELAYA BAKERY,CA,90007,A,OW0128932,MAJADERO INDUSTRIES,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CELAYA BAKERY,ACTIVE,PR0154024,94,DAKBDUSK0,401,OWNER INITIATED ROUTINE INSPECT.,90007,4.0,34.0300888,-118.29144
2016-08-12,EE0000176,5080 RODEO RD,LOS ANGELES,FA0045150,RALPHS MARKET #283,CA,90016,A,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPH'S #283 (DELI),ACTIVE,PR0039270,96,DAPMSFUEF,1,ROUTINE INSPECTION,90016,4.0,34.0204448,-118.3547348
2016-02-03,EE0000524,209 E VALLEY BLVD,SAN GABRIEL,FA0165065,ENCORE CAFE,CA,91776,A,OW0128348,"ENCORE CAFE, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,"ENCORE CAFE, INC.",INACTIVE,PR0153368,94,DAG9CDBAG,1,ROUTINE INSPECTION,91776,4.0,34.0799031,-118.0981146
2016-03-28,EE0000965,5938 PACIFIC BLVD,HUNTINGTON PARK,FA0072677,TOKYO BEEF BOWL,CA,90255,A,OW0018654,"KEATH, PETER",RESTAURANT (0-30) SEATS HIGH RISK,1632,TOKYO BEEF BOWL,ACTIVE,PR0007897,95,DARDUHGBV,1,ROUTINE INSPECTION,90255,4.0,33.9884098,-118.2250898
2016-07-12,EE0000318,934 E COLORADO ST,GLENDALE,FA0036509,LITTLE CAESARS PIZZA,CA,91205,B,OW0040082,"YUVIA ENTERPRISES, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LITTLE CAESARS PIZZA,ACTIVE,PR0028285,85,DAF84IWVI,1,ROUTINE INSPECTION,91205,3.0,34.142768,-118.228776
2016-07-14,EE0000242,120 N SAN GABRIEL BLVD #B,SAN GABRIEL,FA0165088,SUBWAY #47104,CA,91775,A,OW0100671,"RAMBRIJ, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY,ACTIVE,PR0153392,98,DA2CAXHER,1,ROUTINE INSPECTION,91775,4.0,35.211147,-117.777626
2016-09-20,EE0000742,119 N HARVARD AVE,CLAREMONT,FA0021551,LAST DROP CAFE,CA,91711,A,OW0023209,MANNING MICHAEL D.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LAST DROP CAFE,INACTIVE,PR0017766,93,DA1APE61T,1,ROUTINE INSPECTION,91711,4.0,35.211147,-117.777626
2016-05-23,EE0000195,11125 S MAIN ST,LOS ANGELES,FA0038824,MARISCOS EL PARIENTGE INC,CA,90061,A,OW0023419,MARISCOS EL PARIENTE INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,MARISCOS EL PARIENTGE INC,ACTIVE,PR0031471,98,DA3ULWJDN,1,ROUTINE INSPECTION,90061,4.0,33.9343615,-118.273972
2017-05-16,EE0000734,2603 E PALMDALE BLVD,PALMDALE,FA0170459,LUCKY ROXY'S EATERY,CA,93550,A,OW0178118,LUCKY ROXY INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LUCKY ROXY'S EATERY,INACTIVE,PR0160770,97,DAN1T09CO,1,ROUTINE INSPECTION,93550,4.0,34.5802472,-118.0827103
2016-06-07,EE0000947,9255 PIONEER BLVD,SANTA FE SPRINGS,FA0026212,GUS VELASCO NEIGHBORHOOD CTR,CA,90670,A,OW0008274,CITY OF SANTA FE SPRINGS,RESTAURANT (61-150) SEATS LOW RISK,1636,GUS VELASCO NEIGHBORHOOD CTR,ACTIVE,PR0029894,97,DA3ZWFHP0,1,ROUTINE INSPECTION,90670,4.0,33.9583518,-118.0847863
2017-09-14,EE0000904,4321 W SUNSET BLVD,LOS ANGELES,FA0064250,JAY'S BAR,CA,90029,A,OW0017486,JBEER 74 INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,JAY'S BAR,ACTIVE,PR0007518,94,DAQIECII4,1,ROUTINE INSPECTION,90029,4.0,34.0952957,-118.2830176
2016-09-28,EE0000392,4028 TYLER AVE,EL MONTE,FA0065714,LEYVA'S MEXICAN FOOD,CA,91731,A,OW0021650,"LEYVA, OCTAVIANO",RESTAURANT (0-30) SEATS HIGH RISK,1632,LEYVA'S MEXICAN FOOD,ACTIVE,PR0018674,93,DAJM0U5J4,1,ROUTINE INSPECTION,91731,4.0,34.0801949,-118.0323701
2017-04-13,EE0000999,1330 WILSHIRE BLVD,SANTA MONICA,FA0035642,SUSHI KING,CA,90403,A,OW0031251,"SAITO, MOTOMU",RESTAURANT (31-60) SEATS HIGH RISK,1635,SUSHI KING,ACTIVE,PR0021349,90,DABGYKG90,1,ROUTINE INSPECTION,90403,4.0,34.0265006,-118.4888631
2016-11-29,EE0000524,7933 EMERSON PL,ROSEMEAD,FA0138444,ANGELS SOFTBALL & BASEBALL ACADEMY OF ROSEMEAD,CA,91770,A,OW0101799,ANGELS SOFTBALL & BASEBALL ACADEMY OF ROSEMEAD,RESTAURANT (0-30) SEATS LOW RISK,1630,ANGELS SOFTBALL & BASEBALL ACADEMY OF ROSEMEAD,ACTIVE,PR0122764,95,DAQBZIAXB,1,ROUTINE INSPECTION,91770,4.0,34.0663335,-118.0946544
2017-11-29,EE0000682,14400 ERWIN STREET MALL MALL,VAN NUYS,FA0030905,JACK'S SNACK SHOP,CA,91401,A,OW0004226,BEDIKIAN JACK,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,JACK'S SNACK SHOP,ACTIVE,PR0024650,99,DAULDEWP0,1,ROUTINE INSPECTION,91401,4.0,34.1836529,-118.447294
2017-10-28,EE0000744,15838 GALE AVE,HACIENDA HEIGHTS,FA0065182,LA ILUCION BAKERY,CA,91745,A,OW0002996,"ARELLANO-COETO, SEBASTIAN",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA ILUCION BAKERY,ACTIVE,PR0027329,92,DAPXIU0XR,1,ROUTINE INSPECTION,91745,4.0,34.0103922,-117.9618289
2016-05-05,EE0000122,3400 S FIGUEROA ST,LOS ANGELES,FA0024368,USC GALEN CENTER,CA,90089,A,OW0002904,ARAMARK HIGHER EDUCATION,RESTAURANT (151 + ) SEATS HIGH RISK,1641,GALEN CENTER MAIN KITCHEN,ACTIVE,PR0022894,97,DALPUBZE4,1,ROUTINE INSPECTION,90089,4.0,34.021768,-118.27996
2017-02-21,EE0000035,1332 N TOWNE AVE,CLAREMONT,FA0044065,PATTY'S RESTAURANT,CA,91711,A,OW0015226,"HEREDIA, MARIA L",RESTAURANT (0-30) SEATS HIGH RISK,1632,PATTY'S RESTAURANT,ACTIVE,PR0029533,98,DALU9SA5V,1,ROUTINE INSPECTION,91711,4.0,33.667359,-116.252744
2016-06-29,EE0000884,955 S VERMONT AVE E,LOS ANGELES,FA0011294,BUL RO CHO HAN BANG BO YANG TANG,CA,90006,A,OW0003873,BANG TIGER,RESTAURANT (31-60) SEATS HIGH RISK,1635,BUL RO CHO HAN BANG BO YANG TANG,ACTIVE,PR0012461,90,DAWBWCIZS,1,ROUTINE INSPECTION,90006,4.0,35.211147,-117.777626
2017-08-02,EE0000847,9933 TOPANGA CANYON BLVD,CHATSWORTH,FA0051464,TERIYAKI PLUS,CA,91311,A,OW0021160,"LEE, CHANG HO",RESTAURANT (0-30) SEATS HIGH RISK,1632,TERIYAKI PLUS,ACTIVE,PR0001323,91,DA5FKMJKX,1,ROUTINE INSPECTION,91311,4.0,34.2506558,-118.6058618
2017-02-21,EE0000741,2444 S ATLANTIC BLVD,COMMERCE,FA0202908,RAKKEN TACOS,CA,90040,B,OW0208185,KENNETH EUGENE NGUYEN,RESTAURANT (31-60) SEATS HIGH RISK,1635,RAKKEN TACOS,INACTIVE,PR0175209,80,DAUMTSQHT,1,ROUTINE INSPECTION,90040,3.0,34.0033461,-118.1673884
2017-12-26,EE0000526,18845 SHERMAN WAY,RESEDA,FA0045812,RIO GRANDE,CA,91335,A,OW0037506,"VENEGAS, SERGIO HERNANDEZ",RESTAURANT (31-60) SEATS HIGH RISK,1635,RIO GRANDE,ACTIVE,PR0010054,93,DAFAYLEXC,1,ROUTINE INSPECTION,91335,4.0,34.2015724,-118.5442134
2015-10-07,EE0000503,12548 WASHINGTON BLVD # 105,WHITTIER,FA0006211,ANB JAPANESE GRILL,CA,90602,A,OW0026598,TAE HWAN OH,RESTAURANT (0-30) SEATS HIGH RISK,1632,ANB JAPANESE GRILL,ACTIVE,PR0020778,98,DA21NEU0P,1,ROUTINE INSPECTION,90602,4.0,33.9678772,-118.0446305
2015-11-04,EE0000573,19333 VICTORY BLVD,RESEDA,FA0054433,VONS MARKET #2039,CA,91335,A,OW0038181,THE VONS COMPANIES INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,VONS #2039 BAKERY,ACTIVE,PR0029924,99,DACSWQFQZ,1,ROUTINE INSPECTION,91335,4.0,34.1877164,-118.5544672
2017-01-20,EE0000724,7000 S ALAMEDA ST,HUNTINGTON PARK,FA0012735,EL SUPER #7,CA,90255,A,OW0004937,BODEGA LATINA CORPORATION,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,EL SUPER #7 (MARKET),ACTIVE,PR0045980,98,DASEDEWJM,1,ROUTINE INSPECTION,90255,4.0,33.9758222,-118.2344444
2016-12-13,EE0000741,6810 GARFIELD AVE,BELL GARDENS,FA0010601,BOY'S BURGERS,CA,90201,A,OW0029138,"PULIDO, JOSE L",RESTAURANT (61-150) SEATS HIGH RISK,1638,BOY'S BURGERS,ACTIVE,PR0047156,90,DA1QPUAYH,1,ROUTINE INSPECTION,90201,4.0,33.9698527,-118.1489294
2017-03-16,EE0000420,500 N ATLANTIC BLVD #A100,MONTEREY PARK,FA0166169,TASTY GARDEN,CA,91754-1079,B,OW0129353,YUMMY GARDEN INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,TASTY GARDEN,ACTIVE,PR0156420,87,DAA6HDN6I,401,OWNER INITIATED ROUTINE INSPECT.,91754,3.0,34.0692858,-118.1336448
2016-11-14,EE0000025,7355 LANKERSHIM BLVD # #59,NORTH HOLLYWOOD,FA0032910,KENNY'S SNACK SHOP,CA,91605,A,OW0014683,"HAN, POK H",RESTAURANT (0-30) SEATS MODERATE RISK,1631,KENNY'S SNACK SHOP,INACTIVE,PR0037016,96,DAE4ZNXZW,1,ROUTINE INSPECTION,91605,4.0,34.1726676,-118.3793227
2015-07-16,EE0000893,800 E 3RD ST,LOS ANGELES,FA0055136,WURSTKUCHE,CA,90013,A,OW0038992,WILSON PITRUZZELLI LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,WURSTKUCHE,ACTIVE,PR0011150,95,DATZCG1JW,1,ROUTINE INSPECTION,90013,4.0,34.045722,-118.235945
2017-10-04,EE0000395,1042 PLAZA DR,WEST COVINA,FA0251031,THE 20/20 BAR & GRILL LA CASA DE LAS MICHELADAS,CA,91790,A,OW0245020,THE MICHE MALL GROUP INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE 20/20 BAR & GRILL LA CASA DE LAS MICHELADAS,ACTIVE,PR0200129,91,DAKSS4XY6,1,ROUTINE INSPECTION,91790,4.0,34.0698273,-117.9273933
2017-05-24,EE0001048,8874 CADILLAC AVE,LOS ANGELES,FA0031358,JOE'S MARKET,CA,90034,A,OW0034796,"TAE,K AND","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,JOE'S MARKET,ACTIVE,PR0008406,98,DA9QLOPQK,1,ROUTINE INSPECTION,90034,4.0,34.0401124,-118.3843212
2016-08-24,EE0000925,4801 W CENTURY BLVD,INGLEWOOD,FA0029601,RALLY'S HAMBURGER,CA,90304,A,OW0007310,NATIONAL RESTAURANT DEVELOPMENT,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RALLY'S HAMBURGER,ACTIVE,PR0011081,99,DAS4PJYCP,1,ROUTINE INSPECTION,90304,4.0,33.9453364,-118.3700411
2017-06-05,EE0001021,11814 S WILMINGTON AVE,LOS ANGELES,FA0008772,CHINA GATE,CA,90059,A,OW0025119,MORNING SUN INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA GATE,ACTIVE,PR0029024,94,DADMCPXSY,1,ROUTINE INSPECTION,90059,4.0,33.9382493,-118.239035
2015-08-28,EE0000871,1244 S LA BREA AVE,LOS ANGELES,FA0032077,KENTUCKY FRIED CHICKEN,CA,90019,A,OW0031143,SABHA MOHAMMAD,RESTAURANT (61-150) SEATS MODERATE RISK,1637,KENTUCKY FRIED CHICKEN,ACTIVE,PR0031131,96,DAH4YSQBZ,1,ROUTINE INSPECTION,90019,4.0,34.0522804,-118.3437165
2016-05-06,EE0000740,3000 WABASH AVE,LOS ANGELES,FA0021440,EL RECREO,CA,90063,A,OW0025343,"MUNOZ, LILIA","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,EL RECREO,ACTIVE,PR0029015,92,DAPZLKZQD,1,ROUTINE INSPECTION,90063,4.0,34.049552,-118.196035
2017-02-07,EE0000853,5484 WILSHIRE BLVD,LOS ANGELES,FA0041794,YUKO KITCHEN,CA,90036,A,OW0038490,WATANABE YUKO,RESTAURANT (0-30) SEATS HIGH RISK,1632,YUKO KITCHEN,ACTIVE,PR0028599,93,DALKK9GNC,1,ROUTINE INSPECTION,90036,4.0,34.0621672,-118.3479825
2017-08-21,EE0000235,331 N GLENDALE AVE,GLENDALE,FA0073990,WHOLE FOODS MARKET #29,CA,91206,A,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET-BAKERY,ACTIVE,PR0038520,95,DATVPLARU,1,ROUTINE INSPECTION,91206,4.0,34.1510246,-118.2459778
2015-11-17,EE0000214,14006 RIVERSIDE DR STE 76,SHERMAN OAKS,FA0178654,LOLLI & POPS,CA,91423,A,OW0127527,MEETHA VENTURES LLC,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,LOLLI & POPS,ACTIVE,PR0172130,97,DAHYYDNFT,1,ROUTINE INSPECTION,91423,4.0,34.1565579,-118.4373974
2015-08-10,EE0000923,2841 W SUNSET BLVD,LOS ANGELES,FA0068616,PHO CAFE,CA,90026,A,OW0028457,PHO CAFE INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,PHO CAFE,ACTIVE,PR0009128,91,DAJI0YEQH,1,ROUTINE INSPECTION,90026,4.0,34.0826521,-118.27231
2015-10-19,EE0001036,308 MANHATTAN BEACH BLVD,MANHATTAN BEACH,FA0177638,BONAVENTURA GELATO LOUNGE,CA,90266-5317,A,OW0183550,GELATO LOUNGE LLC,RESTAURANT (0-30) SEATS LOW RISK,1630,BONAVENTURA GELATO LOUNGE,ACTIVE,PR0170674,98,DAYDZWVPK,1,ROUTINE INSPECTION,90266,4.0,33.8850486,-118.409359
2016-03-02,EE0000693,6331 WOODLEY AVE,VAN NUYS,FA0165997,THE LAKE HOUSE,CA,91406,A,OW0129220,PAYAM TAVAKOLI,RESTAURANT (61-150) SEATS HIGH RISK,1638,MAIN DINING & BANQUET,ACTIVE,PR0156207,96,DAWTL76VU,1,ROUTINE INSPECTION,91406,4.0,34.1800606,-118.4883215
2016-11-07,EE0000733,11155 WASHINGTON PL,CULVER CITY,FA0017199,COZY INN,CA,90232,A,OW0030336,"ROBB, WILLIAM J",RESTAURANT (0-30) SEATS LOW RISK,1630,COZY INN,ACTIVE,PR0026677,95,DAHQK11L0,1,ROUTINE INSPECTION,90232,4.0,34.00928,-118.4131951
2016-12-29,EE0000839,3321 W CENTURY BLVD,INGLEWOOD,FA0021422,EL SUPER #15,CA,90303,A,OW0004937,BODEGA LATINA CORPORATION,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,MEAT DEPT,ACTIVE,PR0022287,95,DA0PWFFSF,1,ROUTINE INSPECTION,90303,4.0,33.9453364,-118.3700411
2016-09-20,EE0000912,5171 SANTA MONICA BLVD,LOS ANGELES,FA0002958,AGUILAR MARKET,CA,90029,B,OW0006795,"CERVANTES, VIRGINIA","FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,AGUILAR MARKET,ACTIVE,PR0030686,87,DAQXQSSYD,1,ROUTINE INSPECTION,90029,3.0,34.0908977,-118.3015992
2016-02-04,EE0000329,360 LOS CERRITOS MALL,CERRITOS,FA0045502,RED ROBIN RESTAURANT,CA,90703,A,OW0029850,RED ROBIN INTERNATIONAL INC.,RESTAURANT (151 + ) SEATS HIGH RISK,1641,RED ROBIN RESTAURANT,INACTIVE,PR0012929,96,DAP1CNJFZ,1,ROUTINE INSPECTION,90703,4.0,33.8618345,-118.0927006
2017-02-07,EE0000693,16935 VANOWEN ST STE #L,VAN NUYS,FA0033592,KOKO'S MIDDLE EASTERN RESTAU,CA,91406,A,OW0017381,"JANESIAN, ELIAS",RESTAURANT (31-60) SEATS HIGH RISK,1635,KOKO'S MIDDLE EASTERN RESTAU,ACTIVE,PR0039208,92,DA30S13VG,1,ROUTINE INSPECTION,91406,4.0,34.1939171,-118.466024
2015-07-23,EE0000025,1791 N VICTORY PL,BURBANK,FA0047574,SHARKY'S WOODFIRED MEX GRILL,CA,91504,A,OW0017095,ISHTAR ENTERPRISES LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,SHARKY'S WOODFIRED MEX GRILL,ACTIVE,PR0007250,95,DAXDML4RV,1,ROUTINE INSPECTION,91504,4.0,35.30023,-119.913815
2016-05-31,EE0000837,27674 NEWHALL RANCH RD STE 55,VALENCIA,FA0030379,ITALIA BAKERY PANETTERIA,CA,91355,A,OW0017145,ITALIA BAKERY & DELI SANTA CLARITA INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,ITALIA PANETTERIA & DELI,ACTIVE,PR0007775,90,DAVKBNWP4,1,ROUTINE INSPECTION,91355,4.0,34.4311909,-118.5565426
2016-11-22,EE0000860,57 PEBBLY BEACH RD,AVALON,FA0011179,BUFFALO NICKEL RESTAURANT,CA,90704,B,OW0011776,"FERNANDO, LUIS R",RESTAURANT (61-150) SEATS HIGH RISK,1638,BUFFALO NICKEL RESTAURANT,ACTIVE,PR0033037,81,DATXRCKAP,1,ROUTINE INSPECTION,90704,3.0,33.3360117,-118.3119678
2015-08-05,EE0000884,1250 S VERMONT AVE # 105,LOS ANGELES,FA0024108,MATEO'S ICE CREAM AND SANDWICHES,CA,90006,A,OW0004096,BAUTISTA PRICILIANO,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MATEO'S ICE CREAM AND SANDWI,ACTIVE,PR0036874,91,DAXAGOZGK,1,ROUTINE INSPECTION,90006,4.0,34.0481662,-118.2915004
